BUK001;X3SS5PBV.DTA;R;false;85.6;-36.43;-36.77;-56.57;-42.29;-32;-19.91;-13.64;-10;-8.74;-10.28;-16.24;-13.37;-6.19;-3.28;-3.14;-5.83;-12.98;-13.39;-8.85;-8.73;-11.5;-16.15;-16.58;-14.74;-15.62;-12.63;-7.07;-4.06;-3.28;-4.28;-6.68;-10.11;-12.97;-10.16;-5.51;-2.33;-1.06;-2.09;-6.04;-10.77;-7.46;-6.09;-8.03;-13.45;-25.53;-23.57;-20.39;-19.27;-14.46;-10.44;-8.31;-7.72;-8.18;-8.47;-7.21;-5.62;-5.27;-6.79;-9.4;-7.54;-4.03;-2.2;-1.66;-2;-3.22;-5.7;-10.1;-19.9;-18.11;-9.02;-5.78;-5.66;-8.9;-18.14;-15.07;-11.37;-13.24;-18.73;-15.2;-13.72;-17.07;-14.97;-10.38;-9.67;-10.97;-9.3;-6.52;-5.76;-7.27;-11.2;-18.23;-31.65;-37.96;-39.79;-52.5;-38.76;-24.28;-17.36;-14.17;-14.07;-18;-22.54;-14.11;-11.03;-11.71;-16.89;-24.9;-17.55;-18.7;-19.75;-11.11;-7.49;-7.14;-9.87;-16.91;-15.38;-10.21;-8.32;-8.19;-9.41;-12.31;-18.7;-25.93;-16.34;-13.7;-14.27;-16.98;-18.95;-17.31;-15.94;-16.82;-22.16;-23.56;-14.5;-11.05;-10.52;-12.21;-14.85;-14.77;-13.48;-13.96;-17.22;-24.05;-20.19;-15.84;-14.7;-15.21;-14.61;-12.32;-11;-11.69;-14.81;-19.13;-17.37;-15.5;-16.52;-20.81;-23.29;-17.69;-14.8;-14.66;-17.56;-21.28;-15.46;-11.71;-10.85;-12.58;-16.58;-16.15;-12.55;-11.34;-12.3;-14.07;-13.98;-13.21;-14.32;-18.59;-25.41;-22.15;-21.17;-23.89;-27.21;-33.2;-29.3;-18.93;-14.99;-13.93;-14.79;-16.84;-19.73;-24.53;-37.44;-28.83;-23.03;-20.77;-20.33;-21.72;-26.53;-41.65;-22.53;-17.88;-17.26;-20.73;-25.04;-17.88;-14.93;-15.31;-18.91;-26.55;-26.55;-25.33;-31.81;-33.59;-24.98;-23.89;-26.76;-32.84;-35.84;-36.24;-32.24;-29.51;-30.02;-26.84;-21.93;-19.54;-19.61;-22.44;-30.42;-36.46;-27.15;-25.44;-26.17;-27.5;-28.5;-29.4;-30.4;-29.87;-27.31;-25.5;-25.59;-26.53;-24.81;-22.47;-21.78;-22.35;-23;-23.58;-25.97;-31.1;-26.87;-22.62;-21.59;-22.93;-25.43;-25.39;-23.54;-22.78
BUK001;X3SS5PBT.DTA;R;false;86.3;-54.86;-42.37;-40.59;-32.16;-23.55;-14.8;-9.67;-6.29;-2.74;1.25;4.38;6.12;6.47;5.43;2.58;-3.46;-13.42;-6.05;-4.46;-6.38;-9.55;-10.11;-9.52;-10.41;-13.76;-16.1;-13.78;-16.03;-14.58;-6.32;-2.94;-2.84;-5.86;-12.14;-13.35;-14;-14.95;-6.78;-3.11;-2.58;-4.46;-7.61;-8.75;-9.44;-13.46;-18.4;-10.25;-5.82;-3.9;-3.81;-5.12;-7.02;-9.28;-14.57;-23.9;-11.52;-8.7;-9.44;-12.02;-15;-21.2;-25.92;-15.79;-13.46;-11.88;-9.12;-7.42;-7.67;-9.14;-9.44;-8.61;-8.23;-7.63;-6.52;-6.44;-8.93;-13.34;-7.54;-3.13;-1.76;-3.04;-8.07;-22.29;-7.55;-3.33;-2.09;-2.59;-4.65;-8.4;-14.09;-21.12;-24.34;-17.57;-12.5;-9.89;-8.81;-8.94;-10.56;-14.72;-26.68;-19.52;-13.22;-10.7;-9.86;-10.37;-12.97;-21.23;-21.64;-13.62;-12.32;-15.01;-21.68;-22.24;-25.16;-23.6;-14.53;-11.93;-12.94;-15.35;-13.39;-11.43;-11.98;-14.51;-16.24;-15.87;-17.45;-24.76;-22.52;-16.12;-14.43;-14.97;-16.36;-17.55;-16.26;-13.35;-12.17;-13.93;-19.67;-19.03;-14.89;-13.92;-13.62;-13.07;-13.67;-16.51;-21.56;-26.14;-30.88;-32.3;-27.68;-27.56;-28.47;-24.54;-18.34;-13.91;-11.82;-12.26;-16.21;-31.21;-19.5;-15.11;-14.5;-15.23;-16.25;-18.28;-23.2;-31.83;-24.8;-20.99;-18.48;-16.11;-14.91;-16.15;-22.88;-22.93;-14.58;-12.31;-13.33;-16.69;-17.8;-16.77;-18.16;-18.78;-15.5;-14.07;-15.7;-21.36;-26.86;-21.69;-22.01;-28.66;-24.28;-18.37;-16.49;-17.24;-20.95;-31.77;-26.87;-20.68;-18.9;-19.71;-23.09;-26.25;-24.42;-24.45;-26.45;-23.05;-19.39;-18.52;-20.19;-23.5;-24.22;-22.76;-23.34;-27.86;-38.6;-23.54;-18.32;-15.94;-15.15;-15.53;-16.98;-19.56;-23.29;-26.64;-27.6;-29.06;-29.06;-24.56;-21.18;-19.71;-20.11;-22.7;-26.84;-26.96;-25.96;-26.89;-26.58;-25.3;-26.35;-30.65;-36.01;-33.33;-30.1;-28.59;-29.46;-30.62;-27.5;-25.39;-25.34;-26.23;-26.63;-25.25;-23.1;-22.16;-22.84;-23.68
BUK001;X3SS5PBX.DTA;L;false;84.5;-46.49;-48.69;-43.45;-33.32;-28.34;-26.58;-26.44;-25.79;-26.88;-26.88;-17.66;-12.73;-11.06;-12.27;-16.8;-19.21;-14.61;-12.49;-12.09;-12.06;-10.92;-9.32;-8.81;-9.02;-7.73;-5.95;-5.99;-9.05;-17.95;-15.77;-10.66;-9.9;-11.1;-11.67;-9.51;-7.85;-8.83;-14.67;-19.18;-10.54;-8.8;-9.73;-9.03;-6.78;-6.18;-7.6;-10.19;-12.48;-16.51;-35.93;-12.73;-7.47;-5.57;-5.72;-7.56;-11.03;-16.2;-23.68;-31.9;-24.75;-20.47;-18.91;-19.95;-24.63;-29.81;-20.92;-16.52;-15.29;-17.15;-21.14;-19.37;-15.46;-11.22;-8.39;-8.29;-9.84;-6.55;-2.85;-1.88;-3.61;-7.98;-12.09;-13.09;-17.69;-26.97;-24.26;-30.8;-13.82;-8.56;-6.6;-6.73;-9.14;-15.06;-13.26;-8.54;-8.08;-10.96;-10.56;-6.46;-5.19;-7;-12.44;-15.4;-12.16;-13.63;-23.6;-17.06;-11.76;-10.71;-10.86;-10.78;-11.62;-15.39;-25.29;-19.14;-15.93;-17.62;-25.17;-24.9;-19.73;-20.6;-24.81;-17.19;-12.1;-10.09;-10.34;-12.72;-17.52;-25.74;-31.27;-23;-19.03;-17.28;-16.46;-16.4;-17.77;-20.16;-21.45;-23.18;-19.18;-12.93;-9.93;-9.74;-12.43;-18.75;-20.14;-17.33;-18.57;-20.24;-16.72;-13.82;-12.65;-12.9;-14.67;-18.43;-24.81;-27.9;-22.05;-17.85;-15.98;-16.08;-16.58;-15.91;-16.34;-21.13;-24.01;-15.72;-13.53;-15.36;-21.95;-22.06;-18.33;-18.87;-17.1;-12.84;-10.79;-11.25;-14.67;-23.2;-22.11;-18.4;-20.39;-31.03;-24.76;-19.84;-19.46;-19.68;-16.84;-13.9;-12.68;-13.24;-15.4;-18.51;-20.42;-19.87;-19.45;-21.18;-25.88;-25.75;-22.21;-19.84;-16.61;-14.09;-13.43;-14.86;-18.39;-21.79;-20.26;-18.27;-17.42;-17.58;-19.06;-22.38;-24.85;-22.1;-20.31;-20.07;-20;-20.21;-22.58;-30;-27.55;-22.55;-22.61;-27.54;-40.03;-27.94;-25.08;-24.49;-24.54;-26.14;-30.78;-33.42;-31.29;-35.9;-35.52;-26.68;-23.91;-23.76;-24.98;-27.3;-30.11;-27.9;-24.87;-24.77;-28.87;-37.94;-25.98;-21.49;-19.93;-20.13;-21.6;-23.61;-25.17;-26.21;-27.28;-27.88
BUK001;X3SS5PBY.DTA;L;false;84.2;-45.48;-41.38;-35.48;-27.55;-22.8;-19.99;-15.48;-10.64;-7.32;-5.51;-4.7;-4.12;-3.25;-2.33;-1.84;-1.97;-2.65;-3.75;-5.52;-8.71;-12.45;-10.32;-6.97;-4.9;-3.97;-4.38;-5.92;-6.13;-4.29;-3.56;-4.99;-8.84;-14.55;-18.57;-19.52;-12.44;-7.74;-5.6;-5.26;-6.45;-9.45;-16.27;-25.86;-12.56;-9.43;-10.27;-15.45;-12.6;-6.83;-4.83;-5.37;-7.61;-9.23;-8.64;-8.42;-9.81;-12.74;-15.69;-17.04;-20.62;-26.41;-14.75;-10.41;-9.35;-10.42;-12.68;-14.59;-15.67;-16.89;-18.58;-20;-21.62;-31.8;-18.94;-11.08;-7.65;-6.92;-8.77;-13.85;-15.5;-10.4;-8.49;-9.24;-12.95;-21.28;-14.8;-10.15;-9.15;-10.71;-13.86;-12.97;-8.71;-5.88;-5.05;-6.74;-13.28;-20.48;-8.95;-6.27;-6.67;-9.28;-13.95;-20.12;-19.27;-15.94;-16.07;-21.86;-26.93;-15.84;-12.78;-12.18;-12.57;-13.72;-16.96;-23.92;-17.7;-12.59;-10.53;-10.44;-12.49;-18.69;-27.32;-16.19;-14.13;-16.24;-22.18;-20.67;-17.24;-16.64;-17.39;-19.19;-20.24;-16.27;-12.57;-10.84;-10.87;-12.75;-17.07;-20.29;-16.51;-15.22;-17.38;-23.01;-26.89;-30.1;-23.35;-16.73;-14.89;-16.76;-20.91;-18.64;-16.76;-18.41;-23.69;-34.6;-26.68;-18.76;-14.69;-12.72;-12.17;-13.11;-16.6;-24.66;-19.35;-15.38;-15.58;-19.48;-28.32;-26.04;-23.77;-25.36;-27.75;-27.64;-25.71;-23.92;-23.9;-26.97;-33.04;-26.55;-21.95;-19.75;-18.86;-19.04;-20.01;-20.44;-19.77;-19.94;-22.16;-23.01;-19.27;-17.07;-17.31;-19.96;-24.75;-26.84;-26.94;-32.06;-32.3;-24.8;-21.53;-19.13;-16.98;-15.87;-16.3;-18.33;-20.92;-21.66;-22.61;-28.17;-27;-19.01;-15.94;-15.4;-16.57;-18.88;-21.84;-25.33;-30.4;-37.12;-30.47;-27.26;-27.85;-31.52;-34.1;-33.84;-41.26;-37.66;-30.17;-28.19;-26.1;-23.12;-21.64;-22.79;-28.07;-45.53;-31.66;-32.62;-49.32;-28.67;-25.07;-26.1;-30.35;-28.66;-25.3;-24.7;-25.96;-28.43;-31.44;-29.73;-26.13;-24.64;-24.8;-25.22;-24.2;-22;-20.16;-19.49
BUK001;X3SS5PBU.DTA;R;false;85.6;-43.95;-54.72;-50.78;-36.89;-30.84;-21.24;-11.82;-5.99;-2.76;-1.98;-4.01;-7.08;-3.88;-1.64;-2.85;-8.3;-15.81;-13.93;-9.72;-3.74;-1.8;-4.2;-6.43;-0.35;2.12;1.07;-3.75;-11.87;-12.19;-15.88;-7.09;-3.08;-3.94;-11.72;-14.01;-6.47;-6.56;-9.66;-8.88;-6.65;-5.65;-4.67;-4.46;-6.31;-10.82;-12.85;-10.21;-10.34;-13.15;-12.85;-9.11;-7.4;-7.87;-9.92;-12.05;-11.85;-9.18;-6.59;-5.78;-7.68;-14.41;-15.31;-8.42;-6.43;-7;-9.3;-11.72;-11.82;-10.88;-10.42;-10.82;-12.96;-18.19;-19.8;-17.08;-17.69;-13.47;-9.18;-8.17;-10.29;-12.96;-10.01;-7.85;-8.07;-10.18;-13.37;-15.57;-14.93;-13.42;-12.57;-12.8;-12.85;-9.51;-5.6;-3.27;-2.6;-3.49;-6.05;-11.33;-22.27;-13.13;-9.64;-10.73;-17.79;-14.94;-8.72;-7.06;-8.09;-11.29;-15.73;-16.64;-14.18;-12.8;-13.2;-14.42;-13.92;-12.73;-13.17;-16.33;-23.39;-20.61;-15.64;-13.63;-13.37;-14.18;-15.72;-19.13;-31.89;-22.36;-16.54;-15.82;-18.8;-24.79;-20.11;-16.12;-15.14;-17.11;-23.21;-19.41;-14.49;-13.68;-16.33;-22.9;-20.86;-17.38;-17.63;-20.5;-24.02;-24.52;-23.07;-20.92;-19.41;-18.97;-19;-19.17;-19.84;-20.7;-20.18;-17.71;-15.13;-13.96;-14.89;-18.07;-19.85;-17.98;-17.83;-19.21;-19.7;-19.91;-20.43;-18.91;-17.22;-17.19;-18.75;-21.63;-26.72;-35.33;-28.77;-26.38;-27.79;-30.54;-31.26;-32.15;-36.32;-37.02;-26.68;-20.88;-17.89;-17.23;-18.85;-21.3;-19.55;-17.51;-17.8;-19.95;-22.38;-23.47;-21.98;-19.74;-19.71;-21.33;-18.07;-14.15;-12.65;-13.35;-16.15;-21.82;-32.57;-21.69;-16.78;-15.16;-16.1;-20.18;-29.18;-25.12;-22.01;-23.28;-28.71;-36.78;-31.79;-28.15;-25.26;-24.16;-25.42;-26.37;-23.75;-22.36;-23.83;-26.58;-22.91;-19.34;-18.12;-18.63;-20.59;-24.53;-33.17;-31.67;-27.28;-29.1;-39.35;-27.32;-22.5;-21.49;-23.16;-27.69;-30.68;-25.71;-22.84;-22.11;-23.04;-25.22;-27.76;-29.61;-30.59;-30.11;-28.76;-28.14
BUK001;X3SS5PBW.DTA;L;false;86.5;-48.61;-49.52;-39.78;-29.46;-24.91;-19.01;-12.33;-7.58;-4.65;-2.78;-1.2;0.28;1.04;0.26;-2.99;-7.54;-2.95;0.57;1.27;-0.08;-1.5;-0.15;1.32;0.91;-1.85;-7.84;-20.54;-17.56;-9.2;-4.32;-2.25;-2.6;-5.29;-10.46;-13.51;-10.57;-8.95;-8.91;-9.73;-10.87;-12.85;-16.93;-22.42;-20.54;-17.43;-15.29;-12.63;-9.36;-7.26;-7.33;-9.8;-11.29;-8.43;-6.74;-6.51;-6.49;-6.68;-7.87;-9.13;-8.28;-6.96;-6.47;-6.51;-7.11;-9.07;-13.29;-17.15;-13.81;-11.71;-12.06;-15.24;-24.46;-27.92;-21.69;-19.71;-14.47;-11.04;-10.27;-11.98;-16.62;-23.8;-19.41;-15.07;-12.35;-10.17;-7.93;-6;-5.4;-7.26;-14.61;-16.16;-7.65;-5.53;-6.26;-8.75;-10.98;-11.5;-12.31;-14.42;-16.75;-17.44;-17.36;-19.58;-29.37;-14.42;-8.42;-6.34;-7.37;-12.33;-17.52;-11.71;-10.87;-15.19;-23.06;-12.96;-9.83;-9.92;-12.2;-15.23;-16.17;-16.1;-15.4;-13.16;-11.4;-11.23;-12.67;-14.41;-13.19;-10.9;-10.31;-12.4;-19.62;-23.9;-16.53;-17.12;-24.11;-20.79;-17.09;-19.32;-33.88;-22.42;-18.52;-19.75;-25.09;-31.15;-29.14;-31.93;-46.85;-27.2;-22.54;-22.16;-26.13;-24;-17.6;-15.22;-16.04;-19.4;-18.17;-14.9;-14.88;-19.1;-27.8;-19.72;-17.68;-20.06;-22.67;-17.82;-14.62;-13.6;-14.25;-16.54;-20.52;-22.46;-19.86;-18.47;-18.74;-19.4;-18.83;-17.63;-17.58;-20.33;-32.59;-23.19;-17.16;-16.09;-18.5;-25.95;-33.21;-26.97;-28.56;-33.14;-40.33;-32.22;-22.18;-18.14;-17.13;-18.43;-21.52;-24.95;-27.29;-29.97;-32.8;-32.94;-29.85;-24.28;-19.67;-17.27;-17.47;-21.49;-31.92;-21.73;-18.67;-19.75;-24.27;-32.77;-36.97;-24.53;-18.97;-16.63;-16.55;-18.24;-21.14;-24.33;-27.12;-28.65;-28.66;-29.9;-31.6;-26.05;-21.61;-19.82;-20.26;-22.71;-25.56;-25.89;-26.82;-31.35;-31.19;-25.45;-23.82;-25.94;-28.96;-23.27;-19.86;-19.62;-22.43;-28.12;-26.45;-23.19;-22.94;-25.25;-30.2;-32.78;-29.96;-29.75;-32.62;-36.18
BUK002;X3SS5PCG.DTA;R;false;84.2;-43.3;-42.3;-40.48;-36.69;-28.54;-28.42;-21.14;-10.78;-6.3;-6.29;-14.24;-6.6;0.72;3.46;3.7;2.05;-0.92;-3;-2.24;-1.1;-0.97;-2.16;-4.99;-9.74;-14.31;-13.29;-10.67;-9.1;-9.91;-13.73;-12.16;-7.51;-5.81;-6.16;-7.11;-7.11;-6.83;-7.76;-10.96;-15.05;-10.3;-6.73;-5.8;-6.28;-6.4;-5.98;-6.84;-10.52;-21.1;-20.47;-14.13;-12.39;-12.01;-12.81;-14.75;-17.4;-20.62;-15.73;-9.4;-5.84;-4.46;-5.08;-7.82;-12.26;-13.34;-11.63;-10.85;-11;-13.31;-17.49;-10.14;-4.95;-2.6;-2.28;-3.92;-8.04;-16.2;-20.15;-16.99;-15.54;-12.91;-11.31;-10.86;-10.92;-12.57;-19.11;-15.65;-8.44;-5.53;-4.81;-5.45;-6.75;-8.17;-9.7;-10.87;-10.85;-11.16;-13.21;-13.91;-10.87;-9.25;-9.81;-12.15;-15.52;-16.75;-13.51;-10.42;-8.76;-8.49;-9.57;-11.24;-11.31;-10.4;-11;-14.22;-22.03;-30.47;-19.26;-14.95;-13.27;-14.25;-18.13;-18.25;-14.28;-13.21;-15.06;-20.78;-33.7;-19;-13.84;-11.64;-11.58;-13.49;-17.12;-21.11;-24.24;-26.53;-25.36;-24.18;-25.73;-37.81;-21.91;-14.48;-11.23;-10.56;-11.98;-15.13;-19.6;-23.02;-17.61;-13.69;-12.64;-13.92;-16.22;-16.15;-15.05;-15.9;-19.93;-23.43;-17.97;-15.57;-16.13;-19.23;-25.87;-36.97;-20.74;-15.67;-14.04;-14.96;-17.47;-18.58;-18.62;-19.86;-20.23;-19.82;-22.2;-29.46;-27.27;-26.33;-34.11;-28.24;-26.33;-36.96;-20.36;-14.43;-12.45;-13.24;-17.19;-26.5;-23.72;-21.29;-22.04;-16.51;-11.56;-9.18;-8.87;-10.51;-14.38;-21.77;-41.3;-27.77;-24.33;-23.09;-21.03;-18.07;-16.69;-17.89;-20.97;-19.48;-16.99;-17.59;-22.2;-33.34;-27.19;-26.99;-33.03;-28.54;-25.13;-25.06;-24.63;-22.69;-21.3;-21.07;-22.41;-25.25;-23.13;-19.03;-17.54;-18.68;-22.57;-27.74;-27.6;-28.57;-35.46;-37.98;-29.5;-25.41;-22.54;-20.99;-21.21;-23.93;-30.44;-28.64;-24.04;-22.89;-23.22;-23.15;-22.92;-24.03;-27.26;-32.21;-33.4;-30.83;-29.01;-29.21;-33.18;-66.23
BUK002;X3SS5PCJ.DTA;L;false;85.4;-42.94;-37.05;-37;-36.01;-25.24;-15.11;-8.36;-4.93;-5;-10.79;-15.99;-7.11;-9.77;-3.4;5.09;9.07;10.41;9.51;5.95;-2.92;-3.02;3.14;4.14;1.93;-4.02;-7.07;-3.13;-3.41;-7.75;-15.42;-14.27;-15.85;-24.51;-12.04;-6.33;-3.58;-2.84;-4.12;-8;-16.66;-16.92;-10.9;-8.44;-7.56;-8.2;-11.23;-20.43;-14.18;-7.1;-3.93;-2.93;-3.83;-6.56;-9.55;-9.53;-9.78;-12.85;-17.43;-17.88;-21.5;-23.94;-16.5;-14.17;-10.18;-5.9;-3.92;-4.54;-8.48;-17.2;-10.84;-6.98;-6.64;-9.34;-17.98;-15.58;-9.58;-9.4;-14.82;-18.44;-11.98;-14.07;-19.31;-6.83;-2.64;-1.81;-3.61;-8.44;-12;-7.75;-6.55;-8.76;-12.92;-13.12;-14.65;-12.4;-6.38;-4.4;-6.22;-13.04;-14.98;-12.23;-16.33;-12.61;-8.3;-8.85;-11.92;-8.71;-5.93;-6.48;-10.87;-27.19;-15.9;-11.48;-10.78;-11.63;-13.46;-16.71;-21.94;-22.68;-22.78;-25.46;-15.53;-10.76;-9.65;-11.77;-17.04;-16.29;-14.07;-16.38;-25.44;-21.95;-20.54;-34.25;-19.61;-14.43;-14.8;-20.17;-16.33;-11.2;-10.17;-12.61;-19.05;-17.46;-14.65;-17.27;-25.91;-17.06;-14.94;-18.45;-15.89;-10.51;-9.34;-11.26;-11.55;-8.47;-7.58;-9.44;-12.67;-13.68;-15.46;-24.34;-20.47;-16.21;-19.17;-37.09;-18.08;-14.9;-14.41;-12.47;-10.2;-9.97;-12.96;-25.19;-17.74;-11.59;-10.11;-10.89;-13.23;-16.64;-19.61;-19.32;-17.96;-17.63;-18.42;-19.98;-21.05;-20.1;-18.67;-17.73;-17.12;-17.48;-20.28;-28.72;-25.59;-20.84;-20.83;-23.78;-30.26;-27.62;-19.51;-16.03;-15.65;-18.35;-25.2;-27.57;-24.07;-23.57;-23.36;-24.16;-28.53;-37.44;-28.7;-26.13;-26.5;-27.17;-26.86;-27.14;-29.58;-35.69;-44.74;-34.64;-29.08;-27.23;-30.74;-37.8;-23.72;-19.55;-18.96;-21.39;-27.25;-29.43;-26.77;-28.26;-35.32;-35.46;-29.39;-27.4;-26.89;-26.32;-25.72;-26.45;-29.81;-32.39;-27.43;-24.77;-24.59;-26.3;-29.9;-37.28;-45.4;-32.67;-28.65;-27.13;-27.02;-27.6;-28.23;-28.47
BUK002;X3SS5PCK.DTA;L;false;83.7;-40.25;-32.97;-26.68;-22.87;-20.86;-18.24;-18.27;-15.46;-11.54;-15.71;-4.06;3.5;6.66;6.62;2.88;-9.5;-5.15;-1.88;-1.64;1.62;4.29;5.48;5.85;5.35;3.58;0.42;-4.63;-17.23;-4.61;-0.03;-0.22;-5.72;-12.68;-4.13;-3.87;-10.11;-16.55;-8.56;-9.85;-13.67;-5.95;-1.61;-0.1;-0.94;-5;-16.29;-8.95;-6.16;-9.91;-20.05;-5.79;-2.35;-2.82;-6.92;-8.89;-3.58;-1.44;-2.15;-5.68;-13.77;-32.67;-20.35;-24.98;-21.86;-12.71;-6.38;-2.69;-1.47;-2.96;-8.48;-13.91;-8.15;-8.72;-12.36;-4.97;-1;-0.67;-4.08;-12.58;-5.48;-1.75;-1.85;-5.13;-12.89;-13.6;-8.89;-7.81;-8.22;-8.84;-8.82;-8.76;-10.02;-13.69;-21;-38.56;-20.78;-12.23;-8.82;-9.04;-12.9;-14.43;-10.92;-11.34;-16.01;-15.67;-12.5;-13.14;-15.63;-16.18;-17.33;-21.74;-21.1;-17.7;-15.7;-13.98;-13.98;-16.31;-14.96;-10.82;-8.88;-8.1;-6.73;-5.26;-5.04;-6.75;-10.93;-17.64;-20.78;-23.54;-26.8;-19.89;-17.79;-16.96;-14.95;-13.87;-14.95;-17.05;-16.96;-16.29;-15.17;-12.35;-10.2;-9.81;-11.22;-14.41;-20.27;-35.17;-23.51;-21.5;-28.49;-24.75;-17.81;-17.37;-23.3;-27.95;-17;-13.87;-13.26;-14.37;-17.2;-19.17;-16.24;-14.35;-15.46;-20.54;-18.2;-12.69;-11.06;-12.6;-18.81;-30.96;-17.18;-14.61;-15.49;-19.93;-32.73;-21.92;-17.88;-17.99;-21.94;-34.5;-24.25;-19.51;-17.77;-16.65;-15.77;-16.14;-19.1;-28.12;-23.92;-18.3;-17.15;-18.26;-18.64;-16.77;-15.99;-17.64;-22.35;-29.84;-32.77;-31.44;-24.65;-20.76;-18.25;-16.39;-16;-18.27;-26.29;-28.5;-20.14;-17.85;-17.82;-19.92;-26.53;-32.38;-22.49;-20.7;-22.32;-23.36;-21.4;-21.08;-22;-19.65;-16.91;-16.53;-18.81;-23.92;-26.26;-23.54;-23.07;-24.28;-25.87;-26.91;-28.05;-31.08;-36.07;-33.83;-31.11;-30.23;-33.11;-40.03;-27.56;-23.88;-25.3;-33.24;-24.37;-20.03;-20.03;-24.08;-34.9;-27.92;-24.43;-24;-25.05;-27.29;-30.08;-31.4
BUK002;X3SS5PCF.DTA;R;false;82.2;-36.98;-37.24;-31.67;-26.15;-25.98;-30.21;-20.47;-16.83;-19.34;-29.55;-15.7;-11.92;-10.13;-8.02;-7.13;-9.57;-22.26;-11.41;-5.75;-4.53;-5.9;-9.23;-13.05;-13.96;-11.04;-8.24;-7.53;-9.67;-17.39;-20.53;-12.11;-10.73;-12.17;-12.92;-11.54;-11.75;-15.43;-28.32;-19.06;-13;-10.08;-8.62;-8.16;-8.05;-7.95;-8.49;-9.96;-10.72;-9.95;-10.29;-13.5;-21.1;-19.34;-15.67;-15.14;-15.87;-16.94;-17.12;-17.35;-17.89;-12.64;-8.33;-7.24;-9.97;-22.7;-13.47;-8.67;-8.75;-10.55;-9.32;-7.08;-6.16;-6.18;-6.86;-8.44;-11.13;-14.16;-14.1;-11.07;-9.43;-10.62;-12.75;-8.17;-4.67;-4.13;-6.4;-10.92;-11.73;-10.98;-13.58;-13.94;-9.31;-7.26;-7.76;-10.88;-18.35;-23.58;-16.28;-14.84;-16.23;-19.25;-20.9;-18.05;-14.72;-13.49;-14.41;-13.69;-10.27;-8.45;-8.09;-7.24;-5.68;-5.06;-6.09;-8.99;-14.82;-36.86;-14.96;-9.8;-8.03;-8.53;-11.26;-15.78;-18.17;-20.59;-34.93;-18.77;-14.83;-15.66;-17.9;-14.4;-11.66;-11.58;-13.79;-17.63;-20.35;-20.49;-21.02;-23.77;-32.03;-27.53;-24.08;-30.39;-24.64;-16.65;-14.63;-17.02;-30.91;-20.25;-15.19;-15.51;-21.23;-30.86;-17.63;-14.34;-13.76;-14.55;-15.67;-16.38;-17.18;-19.53;-25.2;-27.7;-22.85;-22.72;-26.43;-25.48;-22.48;-23.62;-26.21;-21.76;-19.15;-19.8;-23.17;-26.7;-26.81;-24.39;-20.46;-18.17;-18.18;-20.62;-26.11;-36.6;-37.03;-33.06;-30.63;-28.55;-26.24;-24.67;-25.3;-27.99;-26.15;-23.2;-23.71;-28.09;-28.59;-24.09;-20.88;-17.86;-16.06;-16.07;-17.42;-18.73;-19.99;-22.17;-21.54;-19.34;-20.07;-25.84;-34.26;-24.41;-22.58;-22.71;-22.98;-24.58;-30.37;-41.57;-26.87;-22.59;-21;-21.3;-23.14;-25.11;-24.22;-21.43;-19.43;-19.25;-21.12;-22.35;-19.86;-18.61;-20.25;-24.7;-25.68;-24.4;-27.18;-30.59;-26.64;-25.46;-25.27;-24.38;-25.93;-32.44;-26.18;-22.17;-22.86;-28.1;-26.31;-20.61;-17.95;-17.04;-17.67;-19.96;-23.26;-25.5;-28.2;-32.11
